game,gameLabel,genreLabel,esrbRatingLabel,pegiRatingLabel,year
http://www.wikidata.org/entity/Q111983519,Zenless Zone Zero,гача-игра,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q111983519,Zenless Zone Zero,постапокалиптическая компьютерная игра,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q112011484,The Legend of Heroes: Trails through Daybreak II,компьютерная ролевая игра,Teen,,2024
http://www.wikidata.org/entity/Q112055534,V Rising,симулятор выживания,Teen,,2024
http://www.wikidata.org/entity/Q112114853,Selfloss,приключенческая компьютерная игра,Teen,,2024
http://www.wikidata.org/entity/Q112662958,Nine Sols,приключенческая компьютерная игра,Teen,,2024
http://www.wikidata.org/entity/Q112662958,Nine Sols,головоломка,Teen,,2024
http://www.wikidata.org/entity/Q112662958,Nine Sols,сайд-скроллер,Teen,,2024
http://www.wikidata.org/entity/Q112704136,Star Wars Jedi: Survivor,приключенческий экшен,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q112704136,Star Wars Jedi: Survivor,космическая опера,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q113989188,Palworld,приключенческий экшен,Teen,,2024
http://www.wikidata.org/entity/Q113989188,Palworld,симулятор выживания,Teen,,2024
http://www.wikidata.org/entity/Q116439515,Hi-Fi Rush,экшен,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q116439515,Hi-Fi Rush,музыкальная игра,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q54920200,Resident Evil 2,survival horror,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q113989188,Palworld,игра с приручением монстров,Teen,,2024
http://www.wikidata.org/entity/Q118137183,Tevi,метроидвания,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q119224900,Prince of Persia: The Lost Crown,метроидвания,Teen,,2024
http://www.wikidata.org/entity/Q119361001,Star Wars Outlaws,приключенческий экшен,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q119361233,Kunitsu-Gami: Path of the Goddess,экшен,Teen,,2024
http://www.wikidata.org/entity/Q119362054,Metaphor: ReFantazio,компьютерная ролевая игра,Teen,PEGI 16,2024
http://www.wikidata.org/entity/Q117768892,Harry Potter: Quidditch Champions,спортивная компьютерная игра,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q117789121,Hammerwatch II,экшен,Teen,,2024
http://www.wikidata.org/entity/Q122560118,Contra: Operation Galuga,экшен,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q122560118,Contra: Operation Galuga,платформер,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q122560118,Contra: Operation Galuga,шутер,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q122560118,Contra: Operation Galuga,беги и стреляй,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q122560228,SaGa Emerald Beyond,компьютерная ролевая игра,Teen,,2024
http://www.wikidata.org/entity/Q122561024,Unicorn Overlord,тактическая ролевая игра,Teen,,2024
http://www.wikidata.org/entity/Q122666151,Another Code: Recollection,приключенческая компьютерная игра,Teen,,2024
http://www.wikidata.org/entity/Q120175620,Jujutsu Kaisen: Cursed Clash,arena fighter,Teen,,2024
http://www.wikidata.org/entity/Q121272093,Under Night In-Birth II Sys:Celes,файтинг,Teen,,2024
http://www.wikidata.org/entity/Q121272093,Under Night In-Birth II Sys:Celes,airdasher,Teen,,2024
http://www.wikidata.org/entity/Q63666303,Predator: Hunting Grounds,шутер от первого лица,Mature 17+,,2024
http://www.wikidata.org/entity/Q63666303,Predator: Hunting Grounds,шутер от третьего лица,Mature 17+,,2024
http://www.wikidata.org/entity/Q63666303,Predator: Hunting Grounds,научно-фантастическая компьютерная игра,Mature 17+,,2024
http://www.wikidata.org/entity/Q2759489,Muv-Luv,визуальная новелла,Mature 17+,,2024
http://www.wikidata.org/entity/Q2759489,Muv-Luv,эроге,Mature 17+,,2024
http://www.wikidata.org/entity/Q2759489,Muv-Luv,romance adventure game,Mature 17+,,2024
http://www.wikidata.org/entity/Q2759489,Muv-Luv,научно-фантастическая компьютерная игра,Mature 17+,,2024
http://www.wikidata.org/entity/Q125419952,The Rogue Prince of Persia,роуглайт,Teen,,2024
http://www.wikidata.org/entity/Q125466333,Home Safety Hotline,головоломка,Teen,,2024
http://www.wikidata.org/entity/Q125506077,Lorelei and the Laser Eyes,головоломка,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q125570625,Exophobia,шутер от первого лица,Teen,,2024
http://www.wikidata.org/entity/Q125570625,Exophobia,бумер-шутер,Teen,,2024
http://www.wikidata.org/entity/Q125706527,Funko Fusion,приключенческий экшен,Teen,,2024
http://www.wikidata.org/entity/Q125731242,Batman: Arkham Shadow,приключенческий экшен,Teen,,2024
http://www.wikidata.org/entity/Q125867741,CorpoNation: The Sorting Process,симулятор,Teen,,2024
http://www.wikidata.org/entity/Q125956228,Q125956228,приключенческий экшен,Teen,PEGI 16,2024
http://www.wikidata.org/entity/Q126486913,Q126486913,экшен,Teen,PEGI 7,2024
http://www.wikidata.org/entity/Q126486913,Q126486913,симулятор,Teen,PEGI 7,2024
http://www.wikidata.org/entity/Q126693760,Deep Beyond,приключенческая компьютерная игра,Teen,,2024
http://www.wikidata.org/entity/Q122964230,Baten Kaitos I & II HD Remaster,компьютерная ролевая игра,Teen,,2024
http://www.wikidata.org/entity/Q123652885,Loco Motive,головоломка,Teen,,2024
http://www.wikidata.org/entity/Q123652885,Loco Motive,point-and-click-квест,Teen,,2024
http://www.wikidata.org/entity/Q123860880,Bloomtown: A Different Story,пошаговая ролевая игра,Teen,,2024
http://www.wikidata.org/entity/Q124042357,The Exit 8,хоррор-игра,Teen,,2024
http://www.wikidata.org/entity/Q124042357,The Exit 8,симулятор ходьбы,Teen,,2024
http://www.wikidata.org/entity/Q124313307,WWE 2K24,спортивная компьютерная игра,Teen,PEGI 16,2024
http://www.wikidata.org/entity/Q124313307,WWE 2K24,симулятор рэстлинга,Teen,PEGI 16,2024
http://www.wikidata.org/entity/Q124337688,Turnip Boy Robs a Bank,компьютерная ролевая игра,Teen,,2024
http://www.wikidata.org/entity/Q124690517,Star Wars: Dark Forces Remaster,шутер от первого лица,Teen,,2024
http://www.wikidata.org/entity/Q97704226,Q97704226,шутер от первого лица,Mature 17+,,2024
http://www.wikidata.org/entity/Q97704226,Q97704226,экшен,Mature 17+,,2024
http://www.wikidata.org/entity/Q98142979,Suicide Squad: Kill the Justice League,шутер от первого лица,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q98142979,Suicide Squad: Kill the Justice League,экшен,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q98142979,Suicide Squad: Kill the Justice League,приключенческий экшен,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q98142979,Suicide Squad: Kill the Justice League,научно-фантастическая компьютерная игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q98142979,Suicide Squad: Kill the Justice League,лутер-шутер,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q99397916,God of War Ragnarök,приключенческий экшен,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q99397916,God of War Ragnarök,hack and slash,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q127569192,Koumajou Remilia: Scarlet Symphony,приключенческая компьютерная игра,Teen,,2024
http://www.wikidata.org/entity/Q127569192,Koumajou Remilia: Scarlet Symphony,приключенческий экшен,Teen,,2024
http://www.wikidata.org/entity/Q127569192,Koumajou Remilia: Scarlet Symphony,сайд-скроллер,Teen,,2024
http://www.wikidata.org/entity/Q128325682,Spectre Divide,тактический шутер,Teen,,2024
http://www.wikidata.org/entity/Q130718888,Q130718888,компьютерная ролевая игра,Teen,PEGI 12,2024
http://www.wikidata.org/entity/Q10865101,S.T.A.L.K.E.R. 2: Сердце Чернобыля,шутер от первого лица,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q10865101,S.T.A.L.K.E.R. 2: Сердце Чернобыля,экшен,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q10865101,S.T.A.L.K.E.R. 2: Сердце Чернобыля,survival horror,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q10865101,S.T.A.L.K.E.R. 2: Сердце Чернобыля,компьютерная ролевая игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q10865101,S.T.A.L.K.E.R. 2: Сердце Чернобыля,научно-фантастическая компьютерная игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q15408545,Kingdom Come: Deliverance,компьютерная ролевая игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q15408545,Kingdom Come: Deliverance,action RPG,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q15408545,Kingdom Come: Deliverance,историческая игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q107218167,Death Stranding Director’s Cut,экшен,Mature 17+,,2024
http://www.wikidata.org/entity/Q107218167,Death Stranding Director’s Cut,стелс,Mature 17+,,2024
http://www.wikidata.org/entity/Q107218167,Death Stranding Director’s Cut,постапокалиптическая компьютерная игра,Mature 17+,,2024
http://www.wikidata.org/entity/Q107398164,Ghost of Tsushima Director’s Cut,приключенческий экшен,Mature 17+,,2024
http://www.wikidata.org/entity/Q107398164,Ghost of Tsushima Director’s Cut,стелс,Mature 17+,,2024
http://www.wikidata.org/entity/Q107614224,"Warhammer 40,000: Chaos Gate - Daemonhunters",пошаговая стратегия,Mature 17+,,2024
http://www.wikidata.org/entity/Q108433275,Lake,приключенческая компьютерная игра,Mature 17+,PEGI 16,2024
http://www.wikidata.org/entity/Q108481438,Stellar Blade,приключенческий экшен,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q108481438,Stellar Blade,компьютерная ролевая игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q108481438,Stellar Blade,персонажный экшен,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q108481438,Stellar Blade,постапокалиптическая компьютерная игра,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q112609559,Dragon’s Dogma II,action RPG,Mature 17+,,2024
http://www.wikidata.org/entity/Q112609559,Dragon’s Dogma II,фэнтезийная компьютерная игра,Mature 17+,,2024
http://www.wikidata.org/entity/Q118645527,Helldivers 2,шутер от третьего лица,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q118645527,Helldivers 2,horde shooter,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q121089845,Otxo,top-down shooter,Mature 17+,,2024
http://www.wikidata.org/entity/Q122312412,CROSSBOW: Bloodnight,шутер от первого лица,Mature 17+,,2024
http://www.wikidata.org/entity/Q17182512,Hunt: Showdown,шутер от первого лица,Mature 17+,,2024
http://www.wikidata.org/entity/Q17182512,Hunt: Showdown,survival horror,Mature 17+,,2024
http://www.wikidata.org/entity/Q17182512,Hunt: Showdown,extraction shooter,Mature 17+,,2024
http://www.wikidata.org/entity/Q114770599,Q114770599,survival horror,Mature 17+,,2024
http://www.wikidata.org/entity/Q113510585,Q113510585,survival horror,Mature 17+,PEGI 18,2024
http://www.wikidata.org/entity/Q124395892,Silent Hill: The Short Message,survival horror,Mature 17+,,2024
http://www.wikidata.org/entity/Q124655257,Q124655257,экшен,Mature 17+,,2024
http://www.wikidata.org/entity/Q122914946,The First Descendant,шутер от третьего лица,Mature 17+,PEGI 12,2024
http://www.wikidata.org/entity/Q122914946,The First Descendant,компьютерная ролевая игра,Mature 17+,PEGI 12,2024
http://www.wikidata.org/entity/Q122914946,The First Descendant,лутер-шутер,Mature 17+,PEGI 12,2024
http://www.wikidata.org/entity/Q122962928,Дастборн,приключенческий экшен,Mature 17+,PEGI 16,2024
http://www.wikidata.org/entity/Q123739339,Thank Goodness You're Here!,приключенческая компьютерная игра,Mature 17+,,2024
http://www.wikidata.org/entity/Q106804359,Papetura,приключенческая компьютерная игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q106804359,Papetura,головоломка,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q108301555,Super Dungeon Maker,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q110059487,Jurassic Pinball,пинбол,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110059645,Safari Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110060478,Shark Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110060692,Dragon Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110060773,Pirates Pinball,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q110060773,Pirates Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110060794,Titans Pinball,спортивная компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110060794,Titans Pinball,казуальная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110060794,Titans Pinball,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110060794,Titans Pinball,пинбол,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q1195267,"WarioWare, Inc.: Mega Microgames!",компьютерная игра для компаний,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q1195267,"WarioWare, Inc.: Mega Microgames!",сборник мини-игр,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q1195267,"WarioWare, Inc.: Mega Microgames!",компьютерная игра для компаний,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q1195267,"WarioWare, Inc.: Mega Microgames!",сборник мини-игр,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q1196801,Pikmin 2,стратегия в реальном времени,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q1198484,Pikmin,стратегия в реальном времени,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q150180,Fire Emblem,тактическая ролевая игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q743187,Mario Party 3,компьютерная игра для компаний,для всех,,2023
http://www.wikidata.org/entity/Q5315154,Dungeon Village,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q7124918,Paint Ball,экшен,для всех,,2023
http://www.wikidata.org/entity/Q5910481,Hot Springs Story,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q97212796,Truck & Logistics Simulator,стратегическая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q97212796,Truck & Logistics Simulator,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q97212796,Truck & Logistics Simulator,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q7355115,Rocket Jockey,экшен,для всех,,2023
http://www.wikidata.org/entity/Q7355115,Rocket Jockey,гоночная игра,для всех,,2023
http://www.wikidata.org/entity/Q7355115,Rocket Jockey,спортивная компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q7489029,Shantae,метроидвания,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q104337736,Uma Musume Pretty Derby,социальная игра-симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q104337736,Uma Musume Pretty Derby,гача-игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q125959528,Oaken,стратегическая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q125959528,Oaken,roguelike,для всех,,2023
http://www.wikidata.org/entity/Q126021130,Q126021130,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q126034796,Mad Shark,шутер,для всех,,2023
http://www.wikidata.org/entity/Q124246300,Fury Roads Survivor,,для всех,,2023
http://www.wikidata.org/entity/Q124408779,PAWfectly Designed,,для всех,,2023
http://www.wikidata.org/entity/Q124567540,Birdie Wing: Golf Girls' Story,,для всех,,2023
http://www.wikidata.org/entity/Q124683174,Pretty Princess Magical Garden Island,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q124801974,Smushi Come Home,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q124801974,Smushi Come Home,фэнтезийная компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q124802676,Cuddly Forest Friends,компьютерная игра для компаний,для всех,,2023
http://www.wikidata.org/entity/Q125253271,Rocket Racing,гоночная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110645100,Hammer Kid,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q110645100,Hammer Kid,экшен,для всех,,2023
http://www.wikidata.org/entity/Q110645100,Hammer Kid,приключенческий экшен,для всех,,2023
http://www.wikidata.org/entity/Q110122798,Aabs Animals,,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110410485,Halloween Pinball,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q110410485,Halloween Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110411424,Werewolf Pinball,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q110411424,Werewolf Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110411468,Mummy Pinball,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q110411497,World Soccer Pinball,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q110411497,World Soccer Pinball,пинбол,для всех,,2023
http://www.wikidata.org/entity/Q110411539,Touchdown Pinball,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110411539,Touchdown Pinball,пинбол,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110411564,Basketball Pinball,пинбол,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q105063670,Unpacking,головоломка,для всех,,2023
http://www.wikidata.org/entity/Q105063670,Unpacking,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q105335706,Carto,головоломка,для всех,,2023
http://www.wikidata.org/entity/Q131405690,"Wash Simulator - Clean Garage, House, Cars Business Tycoons",симулятор,для всех,,2023
http://www.wikidata.org/entity/Q126326915,Q126326915,приключенческая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q126367946,Q126367946,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q126486677,Q126486677,гоночная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q126486677,Q126486677,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q126486677,Q126486677,гоночная игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q126486677,Q126486677,симулятор,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q128996054,Psychic Storm,вертикальный скролл-шутер,для всех,,2023
http://www.wikidata.org/entity/Q110829758,Millie and Molly,головоломка-платформер,для всех,,2023
http://www.wikidata.org/entity/Q110834980,Draw a Stickman: Epic 3,приключенческая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q110834980,Draw a Stickman: Epic 3,казуальная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q111208417,Disney Speedstorm,симулятор картинга,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q111208417,Disney Speedstorm,mascot racer,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q111828779,Disney Dreamlight Valley,приключенческая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q111828779,Disney Dreamlight Valley,симулятор жизни,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q111982827,Nour: Play with Your Food,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q112780897,Blanc,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q113254970,Urbek City Builder,градостроительный симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q113288306,My Little Prince - a jigsaw puzzle tale,казуальная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q113437012,Dordogne,приключенческая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q111457413,Tumbleweed Destiny,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q111457413,Tumbleweed Destiny,компьютерная ролевая игра,для всех,,2023
http://www.wikidata.org/entity/Q111457413,Tumbleweed Destiny,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q20986530,Digimon World: Next Order,компьютерная ролевая игра,для всех старше 10 лет,,2023
http://www.wikidata.org/entity/Q113585953,Moving Out 2,экшен,для всех,,2023
http://www.wikidata.org/entity/Q134325287,Q134325287,головоломка,для всех,,2023
http://www.wikidata.org/entity/Q134325287,Q134325287,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q113686317,Urban Flow,стратегическая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q113686317,Urban Flow,казуальная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q113835296,EA Sports FC 24,симулятор футбола,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q113835296,EA Sports FC 24,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q113875958,Disney Illusion Island,платформер,для всех,,2023
http://www.wikidata.org/entity/Q113988356,Garden Simulator,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q116154604,Mr.Brocco & Co,приключенческая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q116202209,Dungeon Village 2,стратегическая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q116202209,Dungeon Village 2,компьютерная ролевая игра,для всех,,2023
http://www.wikidata.org/entity/Q116202209,Dungeon Village 2,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q116202209,Dungeon Village 2,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q116463702,Smurfs Kart,симулятор картинга,для всех,,2023
http://www.wikidata.org/entity/Q116480881,Basketball Club Story,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q116672327,Sport & Fun: Swimming,,для всех,,2023
http://www.wikidata.org/entity/Q116734037,Samba de Amigo: Party Central,музыкальная игра,для всех,,2023
http://www.wikidata.org/entity/Q116734039,Fashion Dreamer,dress-up video game,для всех,,2023
http://www.wikidata.org/entity/Q116734072,We Love Katamari Reroll+ Royal Reverie,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q116762357,Mega Mall Story 2,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q116770618,Silver Screen Story,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q115011044,8-Ball Pocket,спортивная компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q115011044,8-Ball Pocket,казуальная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q115011044,8-Ball Pocket,симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q115047111,Desktop Bowling,экшен,для всех,,2023
http://www.wikidata.org/entity/Q115047111,Desktop Bowling,спортивная компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q115047111,Desktop Bowling,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q115047130,Desktop Table Tennis,экшен,для всех,,2023
http://www.wikidata.org/entity/Q115047130,Desktop Table Tennis,спортивная компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q115047130,Desktop Table Tennis,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q31090110,Kingdom Rush Frontiers,tower defense,для всех старше 10 лет,PEGI 7,2023
http://www.wikidata.org/entity/Q1196801,Pikmin 2,стратегия в реальном времени,для всех старше 10 лет,PEGI 3,2023
http://www.wikidata.org/entity/Q1198484,Pikmin,стратегия в реальном времени,для всех старше 10 лет,PEGI 3,2023
http://www.wikidata.org/entity/Q116781854,Wild Park Manager,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q116995799,Cities: Skylines II,градостроительный симулятор,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q117178799,Children of Silentown,приключенческая компьютерная игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q117190324,Story of Seasons: A Wonderful Life,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q117209602,Mineko’s Night Market,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q117209602,Mineko’s Night Market,экономический симулятор,для всех,,2023
http://www.wikidata.org/entity/Q117289435,Pokémon Trading Card Game Live,карточная компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q117353776,The Murder of Sonic the Hedgehog,визуальная новелла,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q117353776,The Murder of Sonic the Hedgehog,криминальный жанр,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q117353776,The Murder of Sonic the Hedgehog,point-and-click-квест,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q117713306,Sudocats,казуальная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q117818989,Catgotchi: Virtual Pet,,для всех,,2023
http://www.wikidata.org/entity/Q117831332,Brave Dungeon: The Meaning of Justice,компьютерная ролевая игра,для всех,,2023
http://www.wikidata.org/entity/Q117831332,Brave Dungeon: The Meaning of Justice,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q118358776,Mr. Run and Jump,платформер,для всех,,2023
http://www.wikidata.org/entity/Q118358820,Teslagrad Remastered,приключенческая компьютерная игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q118734693,The Shape of Things,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q118766133,NEScape!,выход из комнаты,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q3362873,Paper Plane,экшен,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q3362873,Paper Plane,гоночная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q3411232,Pyoro,экшен,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q54958986,The House of Da Vinci,головоломка,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q55381938,Tetris Effect,головоломка,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q122311970,Ducky's Delivery Service,экшен,для всех,,2023
http://www.wikidata.org/entity/Q122313533,Super Intern Story,,для всех,,2023
http://www.wikidata.org/entity/Q122341264,Sword and Fairy Inn 2,симулятор жизни,для всех,,2023
http://www.wikidata.org/entity/Q122341269,AQUA KITTY UDX,экшен,для всех,,2023
http://www.wikidata.org/entity/Q122341675,Peppa Pig: World Adventures,приключенческая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q122341675,Peppa Pig: World Adventures,экшен,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q122341675,Peppa Pig: World Adventures,приключенческий экшен,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q122341742,How 2 Escape,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q122341742,How 2 Escape,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q122341742,How 2 Escape,симулятор,для всех,,2023
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,приключенческая компьютерная игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,экшен,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,приключенческий экшен,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,компьютерная ролевая игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q122342940,Ankora: Lost Days,казуальная игра,для всех,PEGI 7,2023
http://www.wikidata.org/entity/Q122346540,OU,приключенческая компьютерная игра,для всех,,2023
http://www.wikidata.org/entity/Q122347194,Detective Agency Gray Tie 2 - Collector's Edition,казуальная игра,для всех,,2023
http://www.wikidata.org/entity/Q122348093,Nova Strike,экшен,для всех,,2023
http://www.wikidata.org/entity/Q122353365,Backbeat,стратегическая компьютерная игра,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q122353818,Color Pals,головоломка,для всех,PEGI 3,2023
http://www.wikidata.org/entity/Q122353836,TORIDAMA: Brave Challenge,казуальная игра,для всех,,2023
